month,country,wmf_region,current_metric,previous_metric,absolute_change,simple_calculation_regional,simple_calculation_global,formula_result_percentage_regional,formula_result_percentage_global
2023-11,Palestine,Middle East & North Africa,780831.0,996701.0,215870.0,4.18927439407668,0.1552028820241257,4.909478928177936,0.2066178188842786
2023-11,Algeria,Middle East & North Africa,6422495.0,6597642.0,175147.0,3.3989847699974445,0.12592448778375662,1.4544525136230648,0.34799159901202875
2023-11,Syria,Middle East & North Africa,1011818.0,872381.0,139437.0,2.705979773413953,0.10025026293972304,3.710465184217284,0.08576358172529054
2023-11,Lebanon,Middle East & North Africa,927507.0,1061806.0,134299.0,2.606269337333136,0.09655622297196487,2.887289507675421,0.14242059429171885
2023-11,Jordan,Middle East & North Africa,2241215.0,2357015.0,115800.0,2.2472690732110974,0.08325609736597839,1.8916203940577063,0.16792532172406682
2023-11,Tunisia,Middle East & North Africa,2338096.0,2453346.0,115250.0,2.2365955154367785,0.08286066685171856,1.8387981142260719,0.17049087349856917
2023-11,Kuwait,Middle East & North Africa,1422038.0,1518017.0,95979.0,1.8626134574933326,0.06900550059662555,1.7658095352538705,0.12560035408036224
2023-11,Qatar,Middle East & North Africa,1022794.0,1084869.0,62075.0,1.2046565433469678,0.04462972576850698,1.1195544392014942,0.08450937064702368
2023-11,Bahrain,Middle East & North Africa,556848.0,584143.0,27295.0,0.5296995626364154,0.019624137975858207,0.46093989418454573,0.04054759630486412
2023-11,Yemen,Middle East & North Africa,856544.0,863453.0,6909.0,0.13407929211412323,0.0049673262236748245,0.14135722478774396,0.03276966465192776
2023-11,Oman,Middle East & North Africa,1100115.0,1104975.0,4860.0,0.09431543778761599,0.0034941678169141187,0.2776281885650737,0.03869661282613347
2023-11,British Indian Ocean Territory,Middle East & North Africa,762.0,683.0,79.0,0.0015331110257657743,5.6798201139138975e-05,0.0022198659637543672,4.2717557113996054e-05
2023-11,United States,North America,302861905.0,269011999.0,33849906.0,88.11854181708904,24.336883158594265,98.09464614473211,10.646357113767213
2023-11,Canada,North America,41206478.0,36642328.0,4564150.0,11.881458182910963,3.2814621484709003,1.9053538552678877,2.4027135801371733
2023-11,Germany,Northern & Western Europe,88524768.0,82545111.0,5979657.0,36.11428471345023,4.2991615320134215,15.940138761999064,1.877327911217276
2023-11,United Kingdom,Northern & Western Europe,63415749.0,66049251.0,2633502.0,15.905099744256338,1.8933946366623389,24.09070985897269,3.96053986014251
2023-11,Ireland,Northern & Western Europe,6078924.0,4512829.0,1566095.0,9.458469059063228,1.1259668204177196,11.721969634350595,1.122911920225342
2023-11,Spain,Northern & Western Europe,30749157.0,31994119.0,1244962.0,7.5189784506747515,0.8950835707162624,13.759650371126837,1.9590995444488741
2023-11,Denmark,Northern & Western Europe,5560710.0,4636932.0,923778.0,5.579179826538818,0.6641636538216648,6.577125516178022,0.6005760247102534
2023-11,France,Northern & Western Europe,66379661.0,65562593.0,817068.0,4.934702171420427,0.5874429444095444,5.206687758069586,1.3695015271124111
2023-11,Netherlands,Northern & Western Europe,20665971.0,19925929.0,740042.0,4.469501760370392,0.5320639793343124,2.0987632121263444,0.03302791439661529
2023-11,Belgium,Northern & Western Europe,11567285.0,10909004.0,658281.0,3.9757042010026216,0.4732807170135891,3.2180233735084163,0.18656787063601024
2023-11,Austria,Northern & Western Europe,8830682.0,8287914.0,542768.0,3.278060612063528,0.39023096247959727,2.8265335819646613,0.1769716896142666
2023-11,Finland,Northern & Western Europe,7238133.0,6894623.0,343510.0,2.074637047228175,0.2469715199152611,1.5208060327016069,0.060695724426981984
2023-11,Israel,Northern & Western Europe,8824703.0,8564459.0,260244.0,1.5717500035482206,0.18710621591460863,0.5604160130735021,0.05886342124982989
2023-11,Sweden,Northern & Western Europe,10075451.0,10298750.0,223299.0,1.3486197723763627,0.1605440698249189,3.5103108048733267,0.5012315648367831
2023-11,Switzerland,Northern & Western Europe,9554671.0,9368017.0,186654.0,1.1273013985424816,0.1341976131066436,0.1584424414663183,0.14318130688502767
2023-11,Luxembourg,Northern & Western Europe,840269.0,691038.0,149231.0,0.9012842746787804,0.10729180195183351,1.0988055528034435,0.0994433697196819
2023-11,Norway,Northern & Western Europe,5431425.0,5305118.0,126307.0,0.7628342159595037,0.09081025811748387,0.08331470734375063,0.06443248187469923
2023-11,Italy,Northern & Western Europe,44445874.0,44356652.0,89222.0,0.5388584513632565,0.06414745698780072,6.381097990769705,1.2888316548034522
2023-11,Iceland,Northern & Western Europe,423114.0,393676.0,29438.0,0.17779152105121548,0.02116487905232877,0.17171845693125323,0.011528949008882702
2023-11,Portugal,Northern & Western Europe,6393087.0,6367161.0,25926.0,0.15658071114796562,0.018639875477636923,0.9015316047356559,0.17868511155016328
2023-11,Gibraltar,Northern & Western Europe,31148.0,26714.0,4434.0,0.026779251455298914,0.0031878889095055974,0.031687257161219666,0.002763195526168312
2023-11,Malta,Northern & Western Europe,346641.0,343629.0,3012.0,0.018191047673288302,0.002165521289001096,0.03601910540806635,0.008365191467986447
2023-11,Faroe Islands,Northern & Western Europe,34223.0,36594.0,2371.0,0.014319712494477608,0.0017046649987455507,0.025940019995703712,0.003078774641419573
2023-11,Åland,Northern & Western Europe,22390.0,24245.0,1855.0,0.011203317873157303,0.0013336792799126937,0.01952041975292004,0.00227076727556269
2023-11,Monaco,Northern & Western Europe,39212.0,37775.0,1437.0,0.008678796648909458,0.001033152089075224,0.005120342274328617,2.0855784736255397e-05
2023-11,Jersey,Northern & Western Europe,75183.0,76234.0,1051.0,0.006347540207379151,0.0007556317645219628,0.022106850248608194,0.003253314290235645
2023-11,Greenland,Northern & Western Europe,22510.0,21463.0,1047.0,0.00632338210953946,0.0007527559062364367,0.004802775336736488,0.00017552790901442949
2023-11,Isle of Man,Northern & Western Europe,67582.0,66699.0,883.0,0.005332900098112075,0.0006348457165298697,0.0045432889440702885,0.0013813987943999512
